,Unnamed: 0_EMOTION,Auditory_Left_neut_EMOTION,Auditory_Right_neut_EMOTION,Cingulo-Oper_Left_neut_EMOTION,Cingulo-Oper_Right_neut_EMOTION,Default_Left_neut_EMOTION,Default_Right_neut_EMOTION,Dorsal-atten_Left_neut_EMOTION,Dorsal-atten_Right_neut_EMOTION,Frontopariet_Left_neut_EMOTION,Frontopariet_Right_neut_EMOTION,Language_Left_neut_EMOTION,Language_Right_neut_EMOTION,Orbito-Affec_Left_neut_EMOTION,Orbito-Affec_Right_neut_EMOTION,Posterior-Mu_Left_neut_EMOTION,Posterior-Mu_Right_neut_EMOTION,Somatomotor_Left_neut_EMOTION,Somatomotor_Right_neut_EMOTION,Ventral-Mult_Left_neut_EMOTION,Ventral-Mult_Right_neut_EMOTION,Visual1_Left_neut_EMOTION,Visual1_Right_neut_EMOTION,Visual2_Left_neut_EMOTION,Visual2_Right_neut_EMOTION,Auditory_Left_fear_EMOTION,Auditory_Right_fear_EMOTION,Cingulo-Oper_Left_fear_EMOTION,Cingulo-Oper_Right_fear_EMOTION,Default_Left_fear_EMOTION,Default_Right_fear_EMOTION,Dorsal-atten_Left_fear_EMOTION,Dorsal-atten_Right_fear_EMOTION,Frontopariet_Left_fear_EMOTION,Frontopariet_Right_fear_EMOTION,Language_Left_fear_EMOTION,Language_Right_fear_EMOTION,Orbito-Affec_Left_fear_EMOTION,Orbito-Affec_Right_fear_EMOTION,Posterior-Mu_Left_fear_EMOTION,Posterior-Mu_Right_fear_EMOTION,Somatomotor_Left_fear_EMOTION,Somatomotor_Right_fear_EMOTION,Ventral-Mult_Left_fear_EMOTION,Ventral-Mult_Right_fear_EMOTION,Visual1_Left_fear_EMOTION,Visual1_Right_fear_EMOTION,Visual2_Left_fear_EMOTION,Visual2_Right_fear_EMOTION,Unnamed: 0_x,Face_Accuracy_EMOTION,Shape_Accuracy_EMOTION,Median_Face_RT_EMOTION,Median_Shape_RT_EMOTION,Unnamed: 0_SOCIAL,Auditory_Left_rnd_SOCIAL,Auditory_Right_rnd_SOCIAL,Cingulo-Oper_Left_rnd_SOCIAL,Cingulo-Oper_Right_rnd_SOCIAL,Default_Left_rnd_SOCIAL,Default_Right_rnd_SOCIAL,Dorsal-atten_Left_rnd_SOCIAL,Dorsal-atten_Right_rnd_SOCIAL,Frontopariet_Left_rnd_SOCIAL,Frontopariet_Right_rnd_SOCIAL,Language_Left_rnd_SOCIAL,Language_Right_rnd_SOCIAL,Orbito-Affec_Left_rnd_SOCIAL,Orbito-Affec_Right_rnd_SOCIAL,Posterior-Mu_Left_rnd_SOCIAL,Posterior-Mu_Right_rnd_SOCIAL,Somatomotor_Left_rnd_SOCIAL,Somatomotor_Right_rnd_SOCIAL,Ventral-Mult_Left_rnd_SOCIAL,Ventral-Mult_Right_rnd_SOCIAL,Visual1_Left_rnd_SOCIAL,Visual1_Right_rnd_SOCIAL,Visual2_Left_rnd_SOCIAL,Visual2_Right_rnd_SOCIAL,Auditory_Left_mental_SOCIAL,Auditory_Right_mental_SOCIAL,Cingulo-Oper_Left_mental_SOCIAL,Cingulo-Oper_Right_mental_SOCIAL,Default_Left_mental_SOCIAL,Default_Right_mental_SOCIAL,Dorsal-atten_Left_mental_SOCIAL,Dorsal-atten_Right_mental_SOCIAL,Frontopariet_Left_mental_SOCIAL,Frontopariet_Right_mental_SOCIAL,Language_Left_mental_SOCIAL,Language_Right_mental_SOCIAL,Orbito-Affec_Left_mental_SOCIAL,Orbito-Affec_Right_mental_SOCIAL,Posterior-Mu_Left_mental_SOCIAL,Posterior-Mu_Right_mental_SOCIAL,Somatomotor_Left_mental_SOCIAL,Somatomotor_Right_mental_SOCIAL,Ventral-Mult_Left_mental_SOCIAL,Ventral-Mult_Right_mental_SOCIAL,Visual1_Left_mental_SOCIAL,Visual1_Right_mental_SOCIAL,Visual2_Left_mental_SOCIAL,Visual2_Right_mental_SOCIAL,Unnamed: 0_y,Mean_RT_Mental_SOCIAL,Mean_RT_Random_SOCIAL,ACC_Mental_SOCIAL,ACC_Random_SOCIAL,Percent_Mental_SOCIAL,Percent_Random_SOCIAL,Percent_Unsure_SOCIAL,Percent_No_Response_SOCIAL
27,122317,9.991799942,-5.301723521,12.07139686,1.922997972,11.51207978,-0.106550621,13.22491022,7.227761016,11.97303231,-1.211850941,15.14338098,4.123345333,2.742095408,-6.834993295,6.557558088,-3.979513893,11.14239336,1.596935967,22.02512005,10.8760451,5.673877183,0.618663686,16.34660523,9.802595032,-6.640147925,-6.274633723,-12.87024491,-12.43711499,3.709990856,0.563591952,2.360595139,-12.21188591,-3.487370882,-7.52063485,-10.96912853,-4.949669049,19.17578038,1.031010227,9.155147793,2.680867535,-10.88448001,-8.80638639,4.023817414,4.363960124,2.947856563,7.503227552,-2.550049809,-0.546022325,122317,0.966666667,0.972222222,1151.492857,1108.156863,122317,-10.55817251,6.316612553,-16.06666208,-4.461395971,-19.30134733,-6.301250586,-17.83771588,5.687002191,-10.83573064,-0.37580275,-1.110282201,3.719792475,1.95532291,22.92897521,-12.7039036,1.047894539,-15.10103229,1.21389127,-3.553988943,-1.839495101,-24.08336309,-15.86255323,-7.004365293,-7.344751203,3.100374932,-8.532709468,12.96226826,-0.295313585,19.10337912,10.46665039,10.28287982,17.19189176,9.167688554,-1.089664213,26.50109886,17.81270493,0.682955276,-17.20188104,5.304891773,-8.092146496,12.0225409,5.756318574,5.362336469,13.6266185,8.158519554,-7.490878183,21.21998003,14.76951144,122317,1538.5,1153.75,1,0.833333333,0.5,0.4,0.1,0
28,123117,-4.305933353,-7.417935788,-9.001882204,-10.38301913,-8.317942845,-7.975399762,-8.485708618,4.421580444,-1.998466343,-6.196542938,-8.030017726,-4.322834496,-1.67067944,-1.178954855,-2.946064965,-2.981309073,-7.713888518,-3.929975597,-6.416901585,-14.61974297,-14.00405401,-10.77687429,-7.009757118,-11.63580458,-3.003414412,-9.859368663,3.909626017,1.983224514,3.87769686,8.484965602,6.880271237,2.193623201,1.787718118,0.882299283,6.631693381,17.67501228,-12.80329621,0.141465329,-6.742536005,-10.096092,0.126956542,1.185002088,9.349122533,19.43476833,18.75259193,-10.61312946,15.69482554,25.7978564,123117,1,0.972222222,954.3666667,819.754902,123117,8.863959863,0.701819771,-5.081232454,-0.725794082,-6.37708621,-7.885153705,6.072090701,19.58947511,-4.032894293,-3.052755466,0.713320965,-2.916663837,0.129556914,10.78628677,1.788420709,3.934990736,0.976952555,1.611134177,-5.243087598,-9.761117419,-3.568989438,-4.316452455,9.531783301,7.595731228,-12.45225642,-7.433524433,4.419594339,2.590604461,2.653396712,14.37534856,10.41402736,28.86372359,0.942998784,10.01797838,16.04978415,28.1613744,-14.78398644,-5.261996036,-7.651991802,-0.722895075,4.697720207,-1.98264741,5.659266199,28.08933928,-7.014324827,-9.212607268,14.29840214,20.41968995,123117,915.0833333,602.25,1,1,0.5,0.5,0,0
29,124422,-8.409401098,5.405922673,-3.053904813,1.256855264,4.638719969,-0.056640135,-4.127061852,2.911023413,8.752255283,18.63365144,8.578070947,13.27254906,16.22063896,15.02417016,4.650424299,11.50884965,-5.970024157,5.247308689,9.305983988,15.89280057,3.611787499,8.547491022,12.71017808,10.73666749,0.014115831,9.868982283,-2.826528189,1.11682589,1.887310863,14.31652324,2.486752071,-0.123438142,-1.311164236,7.71668094,3.301081272,8.590563852,8.504763358,8.748140454,9.852209298,14.70873812,-7.787918367,5.68286391,20.57120006,22.59534696,16.20466526,23.35736306,16.37738142,25.76385345,124422,1,0.972222222,622.5666667,814.9852941,124422,-2.528707671,10.80931366,9.700499599,15.2206904,15.36638774,13.22815938,6.960736036,36.88032229,2.784616035,17.58679608,18.133207,14.27214366,37.10180131,33.46201423,6.892031037,-4.532928185,2.95527672,20.6930618,-32.73390574,1.329005215,-11.67840393,-30.53089912,11.31566458,3.144449313,-6.825824578,-14.30469735,-7.477378052,-7.654809632,-9.678509769,3.598449173,19.13340967,20.28321791,3.137938428,-4.551036164,18.54070774,26.39369656,-38.79422437,-24.58763258,-1.639364086,16.2428266,9.514751206,-2.440301817,37.64088071,14.23093219,17.352916,40.20962285,25.01508246,35.13228651,124422,973.5,471.75,1,0.583333333,0.7,0.3,0,0
30,125525,7.981820916,11.16430902,7.546190282,1.678619173,-2.253498537,7.788935162,-4.887032232,1.486766157,11.03640555,4.956798838,6.061280341,11.82852804,15.51897586,-25.54237795,0.694329277,4.055828966,14.45075025,7.149610371,16.64563447,1.487430723,-2.338110382,8.173745538,3.962281007,5.919633727,-9.3894276,-3.770584217,-10.70753905,-8.253201519,8.734594563,4.249391217,1.693164117,3.821823954,2.665822954,-3.257155953,-0.168816884,1.387515503,2.782119945,-14.78485659,-0.224186167,-6.307028375,-8.335234708,-9.107531261,10.40372993,8.569808139,8.66970081,4.083478798,8.014601473,8.675771794,125525,1,1,1011.266667,940,125525,-11.67356898,-6.784496404,-7.286876893,-10.07959597,-7.494465626,-13.15528906,-10.98917702,-10.74953262,4.429218046,-0.843853988,-9.053960817,-4.185192396,-6.380443115,22.67815366,6.359116757,-0.029316454,-18.69010551,-10.83568969,-17.96070096,-8.421024365,-2.42081081,-14.50606092,-2.077602394,-4.001657044,-11.39925681,-3.932069804,-16.60554357,-10.42328772,-8.087235278,4.644468362,3.129330427,11.34088618,-10.25118273,-8.375228933,7.158695988,10.89835248,-1.826040603,-22.00929086,-12.11643477,-8.717417213,-4.110698886,-2.241489475,4.331432486,2.402128763,-16.51329995,-12.20535528,13.27272763,14.29625795,125525,350,1164.5,0.166666667,0.75,0.1,0.5,0.2,0
31,126325,-14.68750903,4.496137768,-4.056468,7.724060916,-6.717761069,-0.086690477,-7.735793458,7.120780376,-7.647909441,7.100469726,9.339990087,15.74653309,-25.76555678,21.18532385,-5.619411072,8.184887592,-5.263790926,2.735135361,2.094478549,10.15997109,5.72040111,5.615765089,10.55201417,15.67688334,0.856241653,-1.477008431,-3.770901089,-5.939456699,-1.267864322,4.216094776,10.06168841,-1.434195188,-0.022354508,3.31366446,-7.695311657,-4.906168749,8.814404116,-1.604581467,-1.548424801,-0.326176399,-5.691399045,-1.234574103,7.427301491,7.962296832,11.23506194,12.94934655,5.231050485,2.13608514,126325,0.966666667,0.972222222,691.302381,687.5588235,126325,6.527384664,-5.261046956,-0.950195528,-0.451312084,1.70013834,-1.54631577,15.29736883,15.28163463,0.596232328,6.040694834,11.31659868,9.360714531,-0.956940851,-11.52684021,3.207959344,-2.989943552,3.91961273,-1.07774459,12.32872516,1.183162598,10.62739315,2.815393411,30.26126426,18.46686173,-18.60414957,-5.911243039,-4.634446937,-0.419113755,-0.005061027,19.34000543,4.525636643,23.96942551,1.206445855,8.37257967,19.78158685,27.57716496,-7.692575489,12.41978307,-9.689075527,5.317521211,-6.482979359,-1.134972648,-1.860116575,17.53377164,-4.572327749,-3.822254521,20.74896107,29.7254824,126325,1108,826.8333333,0.75,1,0.4,0.5,0.1,0
32,127933,-13.06402882,-4.132364162,-3.670959619,-2.825452942,-4.848111373,1.643446887,-5.27019259,-1.717997284,-1.494669192,8.616970803,7.526100618,5.847656262,-4.614628368,13.57218519,-2.953481304,9.078330198,-3.383395734,-1.461840602,2.826925582,1.442104133,-10.21273559,-2.75207242,0.161871941,0.810911314,7.495184327,8.470062694,3.994595728,2.057584401,6.270954818,1.766345005,7.199295585,7.490881695,-2.195160604,1.949405362,-0.405306535,4.005877806,-14.7859679,-2.577430314,7.37770288,4.762087953,3.796065411,1.724235102,4.646329513,14.81698494,21.10918252,23.52556897,13.69190984,16.24731006,127933,1,0.944444444,933.9666667,864.2941176,127933,6.915063195,-0.1899154,-1.995863449,-2.614796929,-10.3620571,-2.662252473,15.72867818,8.682561556,-0.186957033,-5.505468304,2.891811575,3.625973892,3.189050257,-8.959216701,-12.49740561,-9.379972456,3.415338257,-1.132505111,-14.17382574,-5.940889995,-2.966455766,1.011154174,9.941542882,14.78850336,-19.05902449,-20.6288394,-12.61740801,-7.968227606,-4.961355023,1.458840278,11.32480648,20.57614793,-14.74300018,-4.969647732,12.39676097,5.158296076,-12.97147574,-9.64398346,-1.615144647,-0.533229448,-2.189901411,1.284816515,5.058263831,3.344838492,-6.86530297,-9.613595735,22.84359401,14.71183651,127933,932.3333333,1188.25,1,0.583333333,0.5,0.3,0.2,0
33,128632,5.570728867,8.187336779,12.21767544,13.81851472,12.06895848,8.912560952,13.05399743,8.377406733,12.94117717,25.18514758,19.98100501,19.57962432,-9.593981842,29.56798191,13.33741735,14.61757514,6.105709454,-0.41624041,6.522771787,11.92295541,21.62343529,16.43526609,14.9978158,11.7912586,19.31711036,16.02467552,7.434724831,6.804614768,14.7830686,12.30582459,7.434158708,19.92833945,12.55494404,17.90942361,18.10892019,19.05590459,-8.82332203,5.731660802,13.84663139,12.78891928,10.59938378,10.92657227,20.34551226,14.23424346,19.09890178,21.35536082,21.94663249,25.31145112,128632,1,0.944444444,807.9666667,789.3263889,128632,17.17141832,-5.493716599,4.451514655,-11.84476225,1.730493012,-4.938942832,23.37393469,15.94463571,-0.672200997,-8.157954887,10.68980688,-2.304573343,-3.524214304,-3.60424297,-5.9631021,-14.79854364,8.104882335,2.804644309,-5.920857248,-18.94487589,-20.13279417,-14.74293897,5.812288906,0.075044812,-17.60701388,-1.161571269,0.182262312,7.828492415,10.6276302,16.68759213,33.18739664,21.39234495,-6.805114948,4.008453702,17.89295215,25.59148624,1.261205642,8.814088743,-10.4247534,0.025795793,5.088958285,11.4660083,10.11216301,12.1997267,-6.379080333,-5.864618465,11.95542575,17.54084997,128632,855.1666667,1213,1,1,0.5,0.5,0,0
34,129028,-5.818156805,4.078664661,9.094896963,8.706018803,2.392402176,5.796390838,-1.868111834,4.200162868,10.66309331,17.70596433,15.78499926,13.72724744,0.62461826,-5.736496116,-10.02321587,2.043365896,5.985112625,6.489955474,-3.392329106,10.38893747,6.355454346,10.17986766,10.81103398,10.73497361,1.249022359,4.993239676,3.886610757,1.1983388,2.168151163,9.431751411,4.587590774,15.91533402,2.611767535,4.822027218,3.230454181,3.18451192,5.259340703,0.218314981,-1.475004746,-0.967399651,-4.956238084,-6.888326517,2.29473869,8.963270174,19.77622641,21.80677168,7.953258902,12.06744275,129028,1,1,939,905.75,129028,-6.995710351,-9.780625258,-6.914021869,-2.227863112,-6.419200199,-3.477915054,1.574816676,11.09252822,-5.043094485,-3.545528085,5.736672199,9.331776916,-13.47515068,-8.600066875,-12.62306772,-16.34300381,0.172819942,-1.184023299,-1.123416064,-16.22882904,-9.933912493,-14.48741696,11.56188738,11.83020458,-17.81863868,-13.97510227,-11.50836812,-10.08616165,-9.043782643,-0.422636368,9.220125256,13.47776381,-19.87455883,-17.64297228,7.6158964,8.482953852,-4.157832149,-2.175787974,-8.879613128,-8.340846121,-3.17258302,1.318693006,-2.856458077,11.24131999,-17.54876463,-21.58642212,6.66531966,10.06699491,129028,1065.666667,1544.5,1,0.666666667,0.5,0.3,0.2,0
35,130013,-20.76674908,-19.1199796,-9.948014556,-7.797567561,-15.11096638,-20.08840391,-16.22125409,-8.27767755,-13.0336665,-21.70682023,-7.902159949,-9.039023804,-5.79229251,16.58099105,-20.6971201,-19.29774962,-13.48465257,-10.211321,-10.07478548,-8.523804035,-7.785274771,-24.84883218,-10.08992855,-8.450675523,1.779512432,8.197153265,8.78798161,15.97584398,6.569238339,13.65662033,9.585343526,13.01425763,12.58112237,16.14728733,3.503767414,7.693668324,15.50866752,1.463491257,3.398766301,12.61777442,5.809029077,6.294370964,4.656203268,9.267147797,7.441663503,10.80445987,4.410568444,10.06005315,130013,1,0.944444444,817.8666667,807.3298611,130013,19.84357379,-8.982951385,7.813290539,-9.331062308,7.819189292,-23.17868463,-3.758229245,12.36204128,14.34020631,-0.174000353,13.86509682,13.1248443,10.45879992,1.209539744,15.53782082,3.625031233,12.92340063,10.58332755,-6.131435141,-6.725610595,18.55626092,-3.830922086,23.52231486,16.07210264,-35.17333702,-16.84588013,-12.03357319,2.63181782,-3.609110368,26.9193941,14.24518131,33.1109255,-9.708147999,5.169975681,17.27352127,26.36925767,-13.73158775,-8.051999599,-18.96128072,-4.368080015,-13.22831993,-2.999894908,7.127170082,11.08705241,-31.73108281,4.897068707,18.55645608,24.88181352,130013,1111.583333,1114,1,1,0.5,0.5,0,0
36,130316,3.824439201,7.323992068,4.581378397,8.690211356,-5.069509013,2.442132621,-10.03407372,8.812176799,6.733925653,13.15518331,12.31157013,18.78931633,-4.279190351,10.65352093,-9.93649239,-5.956161765,9.501015618,1.757649695,-5.721098888,18.70803554,9.893079863,1.362954331,6.413771651,7.682959089,-7.209727688,-7.170456095,-6.095441125,-8.485715134,3.811445944,2.993053636,-1.470092231,-1.395385379,-4.73808885,-5.890872202,-12.55610614,-5.408536639,-5.30836324,-35.28589871,-1.000328666,-1.562584408,-10.48600981,-3.749927407,-0.620963302,15.77947799,-7.877309171,-1.001378305,-0.707879565,9.079771362,130316,1,0.944444444,588.8666667,688.7941176,130316,-4.042157376,-18.30590391,-5.885965556,-19.53541468,-9.697508291,-22.80114361,5.701186819,12.50721642,-6.177708244,-11.71063541,-0.712433994,-5.190272526,-1.669109974,-27.59167378,-18.49342229,-26.22757091,-6.430955948,-16.72682424,-14.62141514,-14.75256978,-9.950059246,-25.87544232,17.34893076,3.057432173,-11.66842293,-9.465475642,3.384131797,13.05166221,-0.344435707,30.15405493,25.31705243,60.32973238,-0.088850708,16.15991422,23.27476295,41.08716163,-7.228840715,23.3531463,3.480424416,20.42156318,1.576769768,17.69403821,11.49670133,16.15750087,3.000903824,-0.547301942,30.61534842,35.46939754,130316,945.9166667,1236.75,1,0.833333333,0.5,0.4,0.1,0
37,130922,6.01978729,7.95205846,10.62385285,13.22867346,1.714021249,9.067645456,7.86734856,2.969060157,1.91424705,9.161962665,9.892044791,4.363769851,-18.64219643,19.91847516,-0.87639438,7.114832839,4.931205217,2.85763328,-7.354139086,1.786631608,5.421570167,10.44110467,1.786679675,2.07168786,8.24520492,6.803841705,7.875468517,11.13696967,8.076803831,8.897657399,-0.082174834,11.99489815,18.74427856,18.51624183,12.09724579,19.59453783,11.88489804,18.04767022,8.953538417,5.295161307,7.955857089,12.79650151,20.23485708,19.44071817,29.26314311,25.29164208,32.51209764,27.84716917,130922,1,1,644.9333333,564.7222222,130922,-23.72880803,-5.862881683,-27.71513325,-34.29218508,-29.20879256,-24.59049981,-26.87331039,0.372873163,-29.18281802,-44.27049781,4.186587349,-1.69578038,-29.78337162,-42.32245266,-48.1417657,-34.93161874,-18.33416278,-16.48182375,-23.98192483,-0.180389354,-46.37592982,-34.47778585,-9.482231641,1.601691408,-7.920347342,-9.912814084,11.96682049,10.16472754,19.095532,26.39053031,24.55346777,39.52530052,20.08966099,24.71710117,26.17956057,27.67620883,10.74522582,9.806310683,23.02994821,18.630745,3.822368204,4.105482034,16.9538759,3.949438817,0.093717788,9.034264514,25.02903843,29.64892951,130922,774.5,1181.916667,0.75,1,0.4,0.5,0,0
38,131924,-2.311971082,-1.64139579,5.158766943,10.87456605,-8.746923036,0.813455384,-3.653153197,3.123938415,4.552428912,8.127288414,2.113650466,7.402052382,19.77363799,30.71362093,14.04743987,15.91214981,-1.764309039,4.008449756,-5.280596172,16.75541415,7.282164502,3.816469607,5.514571301,7.3777922,11.35710722,11.23029389,-1.144517375,-1.99700179,6.747286166,4.820030658,12.20021482,1.590804547,-2.622014859,-1.619018772,-6.754437425,-2.230428388,4.088334168,-3.789497262,-9.391046496,-6.463125602,2.664255192,0.524187478,6.578661675,3.577886791,1.019092642,0.72090183,8.258880221,8.725293535,131924,0.966666667,0.888888889,655.1928571,702.0753968,131924,36.89280941,27.78084706,23.49263496,16.52435627,18.62516079,7.774667802,4.071905341,35.07564335,25.97948706,20.32546684,-5.675546997,23.27973367,44.21107834,29.18138366,21.40100985,5.288497876,7.151737214,-2.351138453,11.37793736,26.46737942,21.68857672,0.724538811,28.27543713,26.4059857,-45.39754224,-33.01779109,-23.43857881,-18.11907935,-24.15859096,2.359201263,6.751160099,19.98681053,-25.60738683,-17.61813747,16.13586193,13.30796582,-31.03617582,-7.365279396,-12.30225003,-1.750944975,-27.01460415,-12.16334337,-6.238052865,9.713139918,-10.6558048,10.75462082,17.20786664,31.56210685,131924,761.25,649.75,1,1,0.5,0.5,0,0
39,133625,-12.48050982,-14.6633571,-3.166052748,-7.526801871,-10.40069998,-9.922980673,-8.3021703,-12.15856407,-4.88355406,-8.060852532,-0.187687892,1.474754065,-0.404222258,-13.61013794,-2.345334452,-3.328089009,-0.315793036,-4.504205184,-4.873988413,-3.913920309,-7.633701203,-13.69359622,5.55406901,5.049798583,-4.636186763,-4.018580384,-4.291277495,-4.241851747,0.22696227,3.884986606,2.138845648,2.986294455,0.203867157,2.037061396,0.908444052,1.00239897,1.491961354,1.836466151,-14.16549874,-14.46780467,-4.466023616,-4.873325344,5.919384743,7.84815856,10.87406922,10.72465534,7.768002092,7.983171819,133625,1,1,1010.3,911.8611111,133625,-3.292952591,-7.88318054,-14.6389415,-10.86853879,-13.11220462,-10.51422427,4.949955493,-0.118115161,-14.90178677,-5.025322377,-5.02503681,3.692302885,-5.743477939,-1.292932939,-13.24811628,-10.17598153,-8.819165497,-2.761668627,-10.80374699,-3.043644354,-18.74261757,-16.7453461,8.023232395,3.236982403,-10.89469429,-8.579573921,3.615371276,7.765087023,7.600920301,16.90453068,16.12816348,22.7145048,8.710156143,2.391317863,15.74626911,16.56738718,22.14825903,-3.476274747,3.53686759,1.945575977,7.528468518,9.447188576,4.669078568,3.319959775,-7.555438247,-15.95798616,18.97402196,22.10834227,133625,1133.083333,682.5,1,0.833333333,0.5,0.4,0.1,0
40,133827,-8.874854593,18.92391387,5.320986566,8.234888021,-2.170727639,7.446470164,-1.7265156,5.635104985,-0.278106097,10.12956644,13.18429303,6.386932889,-14.08790538,1.213048493,-14.29545413,-4.637145527,8.07284366,3.159282042,-9.014976414,2.782468697,-3.340700315,8.539178154,13.87513473,9.046547151,9.149835899,12.41698287,3.779405166,8.496103286,11.92817419,5.790728393,9.160287121,11.25807755,11.30223508,14.46129588,1.435052151,8.515860863,5.339571138,22.18415297,4.54747871,1.492019885,10.09179203,8.214206197,17.89381433,23.39696804,-1.013584997,6.573021024,8.334367789,14.34232654,133827,1,0.944444444,891.3666667,909.8235294,133827,2.463390771,10.91807959,-9.183375586,4.244471347,-15.93079799,2.407360812,-1.030573498,24.54729898,-8.940597905,5.267497206,5.967049901,10.31951669,-26.9610055,18.42957486,-5.598938432,8.362494343,1.565611263,15.19996575,-20.92452105,7.158973008,-20.78849085,-4.513662359,8.799546957,12.96394704,-6.360869836,-14.25398903,9.071332478,-2.310095153,8.17922163,17.99459182,19.16359842,17.20103023,9.421825161,-0.063366518,32.93758308,24.16630433,8.104430459,-21.32659426,-3.098044868,-7.922546937,3.5768821,-2.138912037,20.83817701,3.489473527,11.02470443,0.273447016,33.80738008,21.86232074,133827,306.8333333,392.75,0.5,0.333333333,0.3,0.2,0.4,0
41,133928,2.437580782,11.97060868,11.96700364,9.480988903,10.80903771,18.13845866,2.645257652,11.7554747,21.71270459,22.76496461,8.657005771,20.30107493,33.73858811,24.47045582,17.32953537,18.77735879,6.052404864,10.01733108,9.484452963,25.95982548,9.047043063,15.75230258,18.29461086,17.11564831,17.58109197,14.12828405,12.2838298,7.837841644,6.687202048,9.169904479,10.54961998,8.957146336,3.9767866,7.830902574,2.157253329,6.164209673,13.4982957,15.93593014,6.681868883,8.671210597,7.22466279,4.545002719,17.67429617,22.13642661,18.19411137,16.07657212,8.982989456,9.797288509,133928,1,0.972222222,835.5333333,849.5408497,133928,2.737884503,-0.906390469,1.922120844,1.760882169,-5.04448188,-4.704037352,5.19755081,19.19943075,-2.340394683,-0.755183836,3.31068805,8.502939422,15.57441627,-0.413188103,5.89354495,3.279518617,4.748096136,6.297491775,2.58171467,0.664648592,9.049545472,-5.113053587,15.22647346,12.08385779,-9.779853613,-5.529301309,4.596485822,1.149958107,1.663492477,16.890886,9.512632123,25.14376912,-2.772680948,1.703188765,17.09206735,26.49724377,-19.2364491,-5.251058689,-8.965553432,0.004047708,-3.7436818,-5.484454814,1.790224453,11.49757693,-9.993734192,0.584547106,24.70218461,26.79468065,133928,793.1666667,1028.583333,0.75,1,0.4,0.6,0,0
42,134324,-24.42411116,-13.41866082,-19.7349068,-14.02654861,-22.24519273,-13.45211972,-21.2685773,-6.257149536,-15.22082798,-9.13528822,-14.91731818,-10.49283623,-16.97237095,-24.90269194,-22.40981967,-12.99053908,-12.4861049,-8.209844762,-14.13153661,-0.965449485,-29.42169235,-44.14679976,-19.71066566,-8.192151483,9.192306905,6.678166756,8.443423094,7.433768762,17.97583071,14.30238696,25.32101902,23.62288801,15.27189278,13.52681056,3.612134711,10.2971814,19.28380654,16.57630719,14.81325348,14.09895797,1.460402394,-2.059438904,9.717026358,13.37059563,18.63536885,25.02632448,16.00124837,21.23341378,134324,0.966666667,0.944444444,814.6642857,780.7118056,134324,-12.17741474,-19.7308609,-3.603825914,-0.758541871,-18.81565632,-2.333224068,-22.51317405,4.449514266,-9.042048851,-8.014233314,0.659595671,3.171494958,-19.17408603,2.39498902,-20.65100773,-11.27330558,-7.690987464,-2.177393355,-2.491444077,-16.37183827,1.213439748,-25.66811141,15.6437781,8.942738548,2.780344109,-7.13615709,2.354459548,1.676322001,10.64971447,19.06280085,34.30893987,41.0733438,3.750584727,6.717257981,24.25984044,27.64807169,12.46590269,23.86758595,16.0065232,16.30255753,1.989107639,1.507994128,4.774516561,14.12571345,13.01655917,25.51878104,35.8404163,42.71728443,134324,1217.25,1425.25,1,0.583333333,0.5,0.3,0.1,0
43,135932,-1.87230248,-14.19576155,3.054639688,-2.146026501,-5.324931807,-7.32451329,1.292149834,-6.758385413,-8.187116292,-10.28122751,9.090023358,0.4861804,-12.13314188,-19.3043242,2.188174992,-4.257356872,5.564638951,-0.68678554,4.504816887,-3.722548109,8.646589898,-6.666916627,11.94090951,7.791275584,-0.743481229,-0.20842685,-2.849792067,-2.244875984,7.662071414,14.12024232,5.327027788,10.09995413,-0.909426999,3.982125342,3.740130008,8.478765096,-7.391467681,4.971050884,-14.27022894,-7.082566252,-4.847446546,-5.592785839,15.66342744,19.11131479,17.90283735,12.43704301,7.488524728,10.28239111,135932,1,1,1001.266667,900.4166667,135932,6.8014127,2.720245423,2.011909636,3.408765921,-9.11443541,-3.256283827,17.89898362,27.02422142,-9.167302701,0.602404822,7.709868911,12.22331363,1.151849039,7.219772581,1.15902624,0.644429394,6.417265128,3.752994921,-4.72309474,-4.251901945,-2.535258531,3.75364208,13.15067256,19.13734026,-17.51468448,-13.70256715,5.223582258,4.231968367,4.86566633,13.13476964,20.91418876,20.58088269,11.83657058,11.85837394,26.27521922,31.0081649,0.155992908,-1.760799765,-3.416397086,5.360601708,-6.337235214,-5.257258211,6.634573633,12.62915067,-3.069546038,-5.873920503,20.54181018,26.46397094,135932,1436,683.5833333,0.833333333,1,0.4,0.5,0.1,0
